,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
608,"@YtNextGenGaming Limited-time deal: Ferrari Remote Control Cars - 1:24 BEZGAR Officially Licensed RC Series, Electr… https://t.co/kzAXJ8U9vj",  limited time deal  ferrari remote control cars   1 24 bezgar officially licensed rc series  electr   ,-0.08571428571428572,0.17142857142857143,negative,0.128,0.872,0.0,-0.2263
609,@DineshDSouza @BetteMidler You didn’t anything with that electric car but give a big lithium mine a reason to spend… https://t.co/pfVeQ8QEEo,    you didn t anything with that electric car but give a big lithium mine a reason to spend   ,0.0,0.1,neutral,0.0,1.0,0.0,0.0
610,So apple has announced that they will be creating an electric car. It will cost less than 100k. No thanks. I'm not… https://t.co/JeOEVawRi1,so apple has announced that they will be creating an electric car  it will cost less than 100k  no thanks  i m not   ,-0.13333333333333333,0.13333333333333333,positive,0.077,0.719,0.204,0.4877
612,"@MKBHD @tim_cook I mean, that’s basically an electric car lol",    cook i mean  that s basically an electric car lol,0.24375000000000002,0.69375,positive,0.0,0.714,0.286,0.4215
613,@keselowski @elonmusk So Brad impress me by having an electric race hauler and everyone on your team driving electr… https://t.co/sqmWBsShgz,    so brad impress me by having an electric race hauler and everyone on your team driving electr   ,0.0,0.0,positive,0.0,0.834,0.166,0.4902
615,When your personality is an electric car brand. https://t.co/tUjFaWlRUv,when your personality is an electric car brand   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
617,"#BenefitInKind is a tax paid by employees on non-salary perks.

Every car has a calculated BIK percentage and, by c… https://t.co/f6Uy2SNlIw", benefitinkind is a tax paid by employees on non salary perks   every car has a calculated bik percentage and  by c   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
618,"RT @marklee3d: 1. Daddy’s Gonna Pay for Your Crashed Car
2. The Electric Co.
3. Trip Through Your Wires
4. FEZ / Being Born
5. In a Little…", 1  daddy s gonna pay for your crashed car 2  the electric co  3  trip through your wires 4  fez   being born 5  in a little ,-0.1875,0.5,negative,0.072,0.928,0.0,-0.1027
619,"RT @TradTroll: Why do Tesla car owners think they’re something special? Like mate unless you’re driving an Model S Plaid, it’s just an over…", why do tesla car owners think they re something special  like mate unless you re driving an model s plaid  it s just an over ,0.35714285714285715,0.5714285714285714,positive,0.0,0.802,0.198,0.6369
621,BYD ATTO 3: VAB electric Family car of the Year 2023 #Automotive #Logistics #SupplyChain #Transportation… https://t.co/zrdOHKw8hb,byd atto 3  vab electric family car of the year 2023  automotive  logistics  supplychain  transportation   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
622,"@mitpress 
Sorry for the typo. But I am not going to pay the electric car/outer space man for the privilege to edit.",   sorry for the typo  but i am not going to pay the electric car outer space man for the privilege to edit ,-0.5,1.0,positive,0.048,0.755,0.197,0.549
623,@FoxNews Google how to make electric car battery,  google how to make electric car battery,0.0,0.0,neutral,0.0,1.0,0.0,0.0
624,RT @TechMinerals: “Recycling advanced batteries presents an enormous opportunity for America to support the creation of a secure and resili…,  recycling advanced batteries presents an enormous opportunity for america to support the creation of a secure and resili ,0.26666666666666666,0.7000000000000001,positive,0.0,0.5,0.5,0.875
625,Elon Musk could lose world’s richest person title as Tesla value almost halves: Founder’s net worth down about $70b… https://t.co/xXUnfU9dGi,elon musk could lose world s richest person title as tesla value almost halves  founder s net worth down about  70b   ,0.048148148148148134,0.12962962962962965,positive,0.106,0.591,0.303,0.6124
629,RT @SoltanGris4: @MetaGorgonite @EleftheriaElpis @ronin19217435 Once one grasps the basic principles of copper and electromagnetic fields i…,       once one grasps the basic principles of copper and electromagnetic fields i ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
632,"Japanese company, has become more responsive. The new electric power steering improved the handling of the car. The… https://t.co/IMlbJnnry0",japanese company  has become more responsive  the new electric power steering improved the handling of the car  the   ,0.21212121212121213,0.3181818181818182,positive,0.0,0.731,0.269,0.7089
633,BYD Atto 3 grab VAB Electric Family Car of the Year 2023 https://t.co/b7xlqFnXyz,byd atto 3 grab vab electric family car of the year 2023  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
634,"@frgbju That's where my next car fund sits, though it won't pay for an electric one, that's for sure.",  that s where my next car fund sits  though it won t pay for an electric one  that s for sure ,0.25,0.4444444444444444,positive,0.062,0.67,0.268,0.6808
635,BYD Atto 3 grab VAB Electric Family Car of the Year 2023 https://t.co/A4w4BAtF25,byd atto 3 grab vab electric family car of the year 2023  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
636,"Japanese company, has become more responsive. The new electric power steering improved the handling of the car. The… https://t.co/egnyoQlQmN",japanese company  has become more responsive  the new electric power steering improved the handling of the car  the   ,0.21212121212121213,0.3181818181818182,positive,0.0,0.731,0.269,0.7089
637,@keselowski @elonmusk Relax Bradley 😂😂 he’s ight pushing electric cars on the people is criminal to me knowing what… https://t.co/eSSiDBD6RA,    relax bradley    he s ight pushing electric cars on the people is criminal to me knowing what   ,-0.4,0.55,negative,0.167,0.69,0.143,-0.128
639,"Why 'charger rage' is on the rise as #electric car sales soar.
Read me @DailyMailUK @MailOnline 
#EV #chargerrage… https://t.co/ezqHukxvGM",why  charger rage  is on the rise as  electric car sales soar  read me       ev  chargerrage   ,0.0,0.0,negative,0.194,0.806,0.0,-0.5574
640,"@lickmab_alls @RhysRiddell @usabasketball Shuttup Elon fan boy, I’ll bet you don’t even have an electric car, let alone a Tesla.",  alls     shuttup elon fan boy  i ll bet you don t even have an electric car  let alone a tesla ,0.0,0.0,positive,0.104,0.777,0.119,0.0772
642,"@JohnStossel Even if your data is accurate:
1) A conventional car can last for 200K miles. Some models will reach 3… https://t.co/PSSMTy03Kb",  even if your data is accurate  1  a conventional car can last for 200k miles  some models will reach 3   ,0.08571428571428574,0.3523809523809524,positive,0.0,0.936,0.064,0.0258
643,The Ram Revolution electric pickup: What to expect - https://t.co/zuGJCZKfWi &lt;&lt;&lt; #car #cars #auto… https://t.co/RXolbdWLEy,the ram revolution electric pickup  what to expect      lt  lt  lt   car  cars  auto   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
644,"@ProfessorAvi @James_BG I have a small, secondhand, fuel efficient petrol car, but I usually cycle my commute so my… https://t.co/4P9RJEj7I7",    bg i have a small  secondhand  fuel efficient petrol car  but i usually cycle my commute so my   ,-0.19999999999999998,0.31666666666666665,positive,0.0,0.881,0.119,0.2263
645,@boulezian Yes. I’d buy an electric car if I could depend on our government creating an infrastructure to charge th… https://t.co/t9tQTCNuEl,  yes  i d buy an electric car if i could depend on our government creating an infrastructure to charge th   ,0.0,0.0,positive,0.0,0.754,0.246,0.5994
647,"@RNCResearch 20 times faster? But you also need a lot of money to do it.
And where do they take the money from?

Ma… https://t.co/YbjAjEycO5",  20 times faster  but you also need a lot of money to do it  and where do they take the money from   ma   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
648,Three Yr8 ‘mechanics’ from the electric car build enrichment group turn their hands to construct a Mars Rover model… https://t.co/XgHuw7zMBT,three yr8  mechanics  from the electric car build enrichment group turn their hands to construct a mars rover model   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
649,POLITICO's weekly transatlantic tech newsletter uncovers the digital relationship between critical power-centers th… https://t.co/lXxjBc6dNt,politico s weekly transatlantic tech newsletter uncovers the digital relationship between critical power centers th   ,0.0,0.4,negative,0.15,0.85,0.0,-0.3182
650,"@GasLightPolitic @TMFStockAdvisor I love EV’s, Biden pulled the rug out from under oil and gas without an energy al… https://t.co/mfbwXJJ15W",    i love ev s  biden pulled the rug out from under oil and gas without an energy al   ,0.5,0.6,positive,0.091,0.7,0.21,0.5245
652,@jeongsbabie lmao thanks for caring but don't do her like that- sksksk anyways i can buy her a children's electric car so she can practice,  lmao thanks for caring but don t do her like that  sksksk anyways i can buy her a children s electric car so she can practice,0.4,0.6,positive,0.0,0.649,0.351,0.8294
653,#Tesla #ElonMusk #Business Elon Musk could lose world’s richest person title as Tesla value almost halves: Founder’… https://t.co/4uiw41Vg8K, tesla  elonmusk  business elon musk could lose world s richest person title as tesla value almost halves  founder    ,0.0,0.0,positive,0.12,0.622,0.258,0.4767
656,"@James_BG No they don't but going to the petrol station takes a couple of minutes to fill up, tell me again how lon… https://t.co/x7DV9SbiZC",  bg no they don t but going to the petrol station takes a couple of minutes to fill up  tell me again how lon   ,0.0,0.0,negative,0.071,0.929,0.0,-0.1531
658,"BYD Atto 3: ದುಬಾರಿ ಬೆಲೆ ನಡುವೆಯೂ ಭರ್ಜರಿ ಬೇಡಿಕೆ ಪಡೆದುಕೊಂಡ ಬಿವೈಡಿ ಅಟ್ಟೊ 3 ಇವಿ

#BYD #BYDATTO3 #bydev #electriccar… https://t.co/HDQWPB9gK0",byd atto 3                                                           3       byd  bydatto3  bydev  electriccar   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
659,Global plug-in electric car sales in October 2022 increased by 55 percent https://t.co/CL94VZiNuO https://t.co/dkHRmkrHYJ,global plug in electric car sales in october 2022 increased by 55 percent    ,0.0,0.0,positive,0.0,0.851,0.149,0.2732
663,@blindseyeview @guidedogs Yeah this page from Guide Dogs says you can do either but sitting in back is preferable.… https://t.co/wDfDXY2K3s,    yeah this page from guide dogs says you can do either but sitting in back is preferable    ,0.0,0.0,positive,0.0,0.909,0.091,0.1531
664,@BUrinated @djbulnes @RepMTG Personal attacks speeks to the depth of one's critical thinking. When you are driving… https://t.co/ifzZ6GI1op,      personal attacks speeks to the depth of one s critical thinking  when you are driving   ,0.0,0.55,negative,0.302,0.698,0.0,-0.6369
666,https://t.co/IRbu51xIVD, ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
667,@RenaultIndia @autocarindiamag @OLXAutosIndia Now we need electric ⚡ kwid same like Europe 🌍 as daily car 🚗 as subs… https://t.co/qMxiwOHe1H,      now we need electric   kwid same like europe   as daily car   as subs   ,0.0,0.0625,positive,0.0,0.828,0.172,0.3612
669,"Minneapolis continues to improve on the urbanist front. More BRT lines, EV car share, no parking minimums... Really… https://t.co/Wrm9PqysNZ",minneapolis continues to improve on the urbanist front  more brt lines  ev car share  no parking minimums    really   ,0.35,0.35,positive,0.099,0.673,0.229,0.4404
671,Exactly how would an EV motor work on water?? Since it’s a massive deal to get everyone to buy an electric car why… https://t.co/p4wSGpUdjQ,exactly how would an ev motor work on water   since it s a massive deal to get everyone to buy an electric car why   ,0.125,0.625,neutral,0.0,1.0,0.0,0.0
673,RT @BambroughKevin: It will become the most important and strategic as much of the modern world will come to rely on it for 30-50% of basel…, it will become the most important and strategic as much of the modern world will come to rely on it for 30 50  of basel ,0.325,0.5,positive,0.0,0.92,0.08,0.2716
674,"RT @AfralAbdullah: @chedetofficial Trying hard to remain in the limelight, Tun?
Menangani kos sara hidup is first priority, not electric ca…",   trying hard to remain in the limelight  tun  menangani kos sara hidup is first priority  not electric ca ,-0.020833333333333343,0.4375,negative,0.076,0.924,0.0,-0.1027
675,"@DowJonesAl @elonmusk @DriveTeslaca Humanity has conceived of the stupidest idea ever,, the electric car, our benev… https://t.co/hESjjw3mT1",      humanity has conceived of the stupidest idea ever   the electric car  our benev   ,0.0,0.0,negative,0.221,0.779,0.0,-0.5267
676,"Last week my neighbour bought an electric car..

Today she’s had a log burner fitted 🙄",last week my neighbour bought an electric car    today she s had a log burner fitted  ,0.0,0.06666666666666667,neutral,0.0,1.0,0.0,0.0
677,"RT @REALHAZEL_CAR: 2019 Volkswagen Polo Vivo Hatch 1.4 Trendline

Mileage: 58 000km 
Transmission: Manual  
Color: White 
Fuel: Petrol 
Bod…", 2019 volkswagen polo vivo hatch 1 4 trendline  mileage  58 000km  transmission  manual   color  white  fuel  petrol  bod ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
678,So is everyone being charged an Electric Vehicle Charge by National Grid or is this because our apartment complex h… https://t.co/z5Icb96JOZ,so is everyone being charged an electric vehicle charge by national grid or is this because our apartment complex h   ,-0.3,0.4,negative,0.091,0.909,0.0,-0.2023
679,It will become the most important and strategic as much of the modern world will come to rely on it for 30-50% of b… https://t.co/xSHRBgfK1g,it will become the most important and strategic as much of the modern world will come to rely on it for 30 50  of b   ,0.325,0.5,positive,0.0,0.917,0.083,0.2716
680,RT @RANDCorporation: China could one day use cobalt—a key material used to make batteries for electric cars—in the same way that Russia use…, china could one day use cobalt a key material used to make batteries for electric cars in the same way that russia use ,0.0,0.5625,neutral,0.0,1.0,0.0,0.0
681,"Demand slowing ????

https://t.co/HwDoVqAK7B

#EVs #NEV #cars #EnergyTransition #energytransformation #electricvehicles",demand slowing           evs  nev  cars  energytransition  energytransformation  electricvehicles,0.0,0.0,negative,0.176,0.824,0.0,-0.128
