,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
679,"RT @KriptoDervisbey: Tesla CEO’su Elon Musk: Fed önümüzdeki hafta faizleri yeniden artırırsa, resesyon riski büyük ölçüde artacak.

#Btc #K…", tesla ceo su elon musk  fed  n m zdeki hafta faizleri yeniden art r rsa  resesyon riski b y k  l  de artacak    btc  k ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
683,"""Twitter Files"" is the new  ""sub 2-minute Tesla Battery swap""  and no he doesn't have a Physics Degree.", twitter files  is the new   sub 2 minute tesla battery swap   and no he doesn t have a physics degree ,0.13636363636363635,0.45454545454545453,negative,0.121,0.879,0.0,-0.296
684,@glideoutside @Tesla Lol. The giga press for this isn’t even built yet. Lol,    lol  the giga press for this isn t even built yet  lol,0.8,0.7,positive,0.0,0.616,0.384,0.6808
685,"RT @FonsDK: What US Tax Payers Should Know About Elon Musk

1/ Tesla received a $465M loan from the Department of Energy in January 2010. T…", what us tax payers should know about elon musk  1  tesla received a  465m loan from the department of energy in january 2010  t ,0.0,0.0,positive,0.0,0.905,0.095,0.2732
686,@George1Trader @ssshatam @I_Am_The_ICT @killerpandapa @Crypto__Ken @KingBlueDave @NeokCrypto @PeregrineBTC… https://t.co/nw409G1qTV,      am the ict      ken         ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
687,@Scubasupplyviet @PhilNg2020 @Tesla To call them out on their bs.,      to call them out on their bs ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
688,@ClimateThere I totally agree. However I do own an EV. Tesla model 3 performance. It's the convenience of charging… https://t.co/HirK26muUV,  i totally agree  however i do own an ev  tesla model 3 performance  it s the convenience of charging   ,0.3,0.875,positive,0.0,0.834,0.166,0.4201
690,"RT @ZeroHedge_: @elonmusk For who? Tesla.

Yes borrowing at higher rates would make it tougher.

Not increasing rates effectively would def…",   for who  tesla   yes borrowing at higher rates would make it tougher   not increasing rates effectively would def ,0.425,0.65,positive,0.11,0.688,0.202,0.2486
691,@tesla_yuddy パフォーマンス優勝ですね🤤,  yuddy              ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
692,RT @mohamed_najihi: @TheCryptoDog @Blockchainsanta This is amazing! Look at https://t.co/R5DpJfLCg2,     this is amazing  look at  ,0.6000000000000001,0.9,positive,0.0,0.513,0.487,0.5859
693,"Чемпионат по фьючерсам открыт!🥳🥳🥳

Призы🏆: #MASERATI🏎️ #TESLA🚗 #IPHONE📱!

Чем больше объем торгов, тем выше шанс на… https://t.co/Jn1aBvStq5",                                            maserati    tesla   iphone                                                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
694,@TheCryptoDog @Blockchainsanta This is amazing! Look at https://t.co/R5DpJfLCg2,    this is amazing  look at  ,0.6000000000000001,0.9,positive,0.0,0.513,0.487,0.5859
695,RT @vaielettrico: Il più cliccato su @vaielettrico / Gli scrocconi non viaggiano...in #Tesla: Natalino racconta le sue esperienze nelle ric…, il pi  cliccato su     gli scrocconi non viaggiano   in  tesla  natalino racconta le sue esperienze nelle ric ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
696,Day 14 of asking Mr. @elonmusk for free Tesla. 🙏,day 14 of asking mr    for free tesla   ,0.4,0.8,positive,0.0,0.68,0.32,0.5106
698,@elonmusk @DriveTeslaca Can some of the tech be used at Tesla?,    can some of the tech be used at tesla ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
699,"@TESLA_no_TUNO ガン見👀👀👀…❗

羨ましいのう羨ましいのう…🤩",  no tuno                         ,0.0,0.0,negative,0.688,0.312,0.0,-0.296
702,"@OperadorNuclear @elespanolcom Las baterías son solo una de las formas de almacenar energía, se puede almacenar en… https://t.co/fpGzSkMUzi",    las bater as son solo una de las formas de almacenar energ a  se puede almacenar en   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
703,@Tesla Cheaper electric turbines needed with battery and water tanks as a set hoses for steam to pass to singular t… https://t.co/58TMByTKIj,  cheaper electric turbines needed with battery and water tanks as a set hoses for steam to pass to singular t   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
704,"Tesla Sales of Chinese-Made Cars Hit Record, as Nation's Auto Market Shrinks.China’s overall November car sales slu… https://t.co/a3gTKUGKBr",tesla sales of chinese made cars hit record  as nation s auto market shrinks china s overall november car sales slu   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
705,"秋葉原！
#tesla #model3
#nikon #z7ii #14mm https://t.co/4jEynIo97Y",      tesla  model3  nikon  z7ii  14mm  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
707,"立場も変われば言うことも変わる⁉️

今日LFA運転させてもらったけど、音めっちゃウルセェー🫣マニュアルじゃねーのかよ‼️
昔から最高にカッケーだったはず😇
でも、アクセルレスポンスはめっちゃ良かった✨",                     lfa                                                                             ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
709,@elonmusk What's next? What is your legacy? Twitter files is a great start. Keep going. Do you want to be the moder… https://t.co/SDN6ILz7Cf,  what s next  what is your legacy  twitter files is a great start  keep going  do you want to be the moder   ,0.4,0.375,positive,0.0,0.769,0.231,0.6597
710,Annem odadaki Tesla'nın posterine yakışıklı dedi dedim zekidir de diyor ki gözlerinden fışkırıyor,annem odadaki tesla n n posterine yak   kl  dedi dedim zekidir de diyor ki g zlerinden f  k r yor,0.0,0.0,neutral,0.0,1.0,0.0,0.0
711,@Gazz23 @booboobunster @ThrottleMerlin @KyleKulinski @elonmusk @SenatorSinema Nope. Perhaps you don't know that Tes… https://t.co/Ek8GAbzeCM,            nope  perhaps you don t know that tes   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
714,"RT @FonsDK: The Future of the Automotive Industry

Norway is at the forefront of sustainable transportation—with 81.6% of 🇳🇴 November '22 v…", the future of the automotive industry  norway is at the forefront of sustainable transportation with 81 6  of    november  22 v ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
715,"@stevenpaulmonte @Tesla Even the best batteries have a low energy density compared to fuel.

So if a truck needs 1… https://t.co/2ckTpT6JIc",    even the best batteries have a low energy density compared to fuel   so if a truck needs 1   ,0.5,0.3,positive,0.103,0.588,0.309,0.6369
716,"@nanononanoni テスエプロン？！👀
ごはん、ウインナー、バランがヨッメ・・・カスタムしてますね？👀👀👀",                                             ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
718,@Doggo_deez @john50972 @Tesla Remember none of the minerals in a lithium battery are consumed - they are still all… https://t.co/dbBvqo9K78,  deez     remember none of the minerals in a lithium battery are consumed   they are still all   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
719,Talking #Bitcoin  versus $GBTC #Amazon versus #Tesla #Coinbase and circle US DC PPI CPI and PPE all compared and ex… https://t.co/B1QwmZGYDd,talking  bitcoin  versus  gbtc  amazon versus  tesla  coinbase and circle us dc ppi cpi and ppe all compared and ex   ,0.0,0.0,positive,0.0,0.918,0.082,0.1779
721,"RT @alex_avoigt: Elon reportedly send this mail to Tesla employees:

1) Avoid large meetings
Large meetings waste valuable time &amp; energy
-…", elon reportedly send this mail to tesla employees   1  avoid large meetings large meetings waste valuable time  amp  energy   ,0.07619047619047618,0.2857142857142857,positive,0.207,0.579,0.215,0.0516
724,"they are building a tesla charging station in my city, please give me a tesla car so that i can try it .....!!!! https://t.co/1xWoOo7rVO",they are building a tesla charging station in my city  please give me a tesla car so that i can try it            ,0.0,0.0,positive,0.0,0.887,0.113,0.3182
725,@kriptoxi @Onur75347534 Nice than last one https://t.co/sBsPQ91vOZ,    nice than last one  ,0.3,0.5333333333333333,positive,0.0,0.517,0.483,0.4215
726,@tesla_yuddy ナイスですね！,  yuddy        ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
727,@AldoSterone111 Du coup ça devait pas être en tesla ?,  du coup  a devait pas  tre en tesla  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
729,RT @VLOelmann: Perversion auf vier Rädern 💯 #tesla #teslamodelsplaid https://t.co/eTq8BcrcMz, perversion auf vier r dern    tesla  teslamodelsplaid  ,0.0,0.0,negative,0.315,0.685,0.0,-0.3182
730,https://t.co/SHqdpbxsro : b3bf4a75-5d14-4956-8e61-8680ae13c2dd,    b3bf4a75 5d14 4956 8e61 8680ae13c2dd,0.0,0.0,neutral,0.0,1.0,0.0,0.0
731,Sora fun aja to n fi tesla panu https://t.co/YKA79tc0SL,sora fun aja to n fi tesla panu  ,0.3,0.2,positive,0.0,0.645,0.355,0.5106
734,The future is a Tesla and a Pagani in the garage.,the future is a tesla and a pagani in the garage ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
735,RT @kazooshiz: @Valkyrae @elonmusk every time someone or something gets hacked nowadays it’s always “elon musk dogecoin tesla crypto to the…,     every time someone or something gets hacked nowadays it s always  elon musk dogecoin tesla crypto to the ,0.0,0.0,negative,0.144,0.856,0.0,-0.4019
737,"@nanononanoni ◯付いてるの草
失敗もご褒美ということを全力で伝えたい https://t.co/zDw3hzEYzs",                               ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
739,@Tesla Turbines needed,  turbines needed,0.0,0.0,neutral,0.0,1.0,0.0,0.0
740,RT @ediperant: is my YouTube hacked why'd i get a random live notification of some Elon Musk Tesla dogshit ??, is my youtube hacked why d i get a random live notification of some elon musk tesla dogshit   ,-0.18181818181818182,0.5,negative,0.162,0.838,0.0,-0.4019
741,@NaderAlSharar @TomatosNFTs A man of many talents https://t.co/CZgoVjcHys,    a man of many talents  ,0.5,0.5,positive,0.0,0.5,0.5,0.4588
742,@RomanReher @MauriceHoefgen This is amazing! Look at https://t.co/tT2ZwVZq65,    this is amazing  look at  ,0.6000000000000001,0.9,positive,0.0,0.513,0.487,0.5859
743,갑자기 왜 이래..?,           ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
744,@Tesla Battery units for chest freezers one thousand hours alarm for needed charging turbine for complete set charg… https://t.co/1pnyVpIgKb,  battery units for chest freezers one thousand hours alarm for needed charging turbine for complete set charg   ,0.1,0.4,negative,0.189,0.811,0.0,-0.3612
746,"#OCTA: looking at #Crypto,  some on-chain , #Bitcoin  #miners #macro, bitcoin and M2 correlation, Tesla the ultimat… https://t.co/xViJaHBy7d", octa  looking at  crypto   some on chain    bitcoin   miners  macro  bitcoin and m2 correlation  tesla the ultimat   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
747,TESLA INC. : Comment l'action Tesla a perdu plus de la moitié de sa valeur sur 2022. https://t.co/eyuWv2zccI,tesla inc    comment l action tesla a perdu plus de la moiti  de sa valeur sur 2022   ,0.1,0.1,neutral,0.0,1.0,0.0,0.0
748,"@Andoni_Tesla @elespanolcom @IEA El plan de cierre en España no es un cierre gradual por sustitución, sino purament… https://t.co/6NS9ZRweew",  tesla     el plan de cierre en espa a no es un cierre gradual por sustituci n  sino purament   ,0.0,0.0,negative,0.128,0.872,0.0,-0.296
749,RT @RocketDad1977: @elonmusk @TomFitton @realDonaldTrump @Twitter fwiw -  I just bought another tesla and ordered a solar roof.  i wish the…,         fwiw    i just bought another tesla and ordered a solar roof   i wish the ,0.0,0.0,positive,0.0,0.787,0.213,0.4019
750,"Speaking at Agenda AajTak, Union Transport Minister Nitin Gadkari said that Tesla boss Elon Musk is welcome in Indi… https://t.co/jT5WXZY01K",speaking at agenda aajtak  union transport minister nitin gadkari said that tesla boss elon musk is welcome in indi   ,0.8,0.9,positive,0.0,0.857,0.143,0.4588
751,FAKE THAI TAXI ⏩ https://t.co/zIhmtXdUIg instable carmine damageable swamp green stripe disinfectant orangey yellow… https://t.co/IKYlf8nfnw,fake thai taxi     instable carmine damageable swamp green stripe disinfectant orangey yellow   ,-0.2333333333333333,0.43333333333333335,negative,0.22,0.78,0.0,-0.4767
752,@TESLAholder そのいいカメラで撮って来てよ🤙,                 ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
753,"čovečanstvo u celini: Leonardo, Gete, Tesla, Pupin, Milanković, Ajnštajn, Tolstoj, Direr, Mocart, Fojerbah, Kjerkeg… https://t.co/3XzjWJ3cvu", ove anstvo u celini  leonardo  gete  tesla  pupin  milankovi   ajn tajn  tolstoj  direr  mocart  fojerbah  kjerkeg   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
754,https://t.co/SHqdpbP3PY : 6614772e-b6c1-44b5-885f-c9cd620e33ba,    6614772e b6c1 44b5 885f c9cd620e33ba,0.0,0.0,neutral,0.0,1.0,0.0,0.0
755,"@NationalAssemb1 @r3mi_b @tariqjmalik @thesheetztweetz I support tesla and spacex missions.
The next 20 years, thes… https://t.co/X7eMsDAp7Z",    b     i support tesla and spacex missions  the next 20 years  thes   ,0.0,0.0,positive,0.0,0.769,0.231,0.4019
757,"RT @CryptomagazinTR: Tesla CEO’su Elon Musk: Fed önümüzdeki hafta faizleri yeniden artırırsa, resesyon riski büyük ölçüde artacak.

#Bitcoi…", tesla ceo su elon musk  fed  n m zdeki hafta faizleri yeniden art r rsa  resesyon riski b y k  l  de artacak    bitcoi ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
758,"✏️ Cuando un Tesla en piloto automático mata a alguien, ¿quién es el responsable? https://t.co/WVb3VXs1NC",   cuando un tesla en piloto autom tico mata a alguien   qui n es el responsable   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
759,Stainless Steel in the Rain is awesome.  #Cybertruck w even better 300 series stainless steel will be fab. Out and… https://t.co/QtT0zEUGB7,stainless steel in the rain is awesome    cybertruck w even better 300 series stainless steel will be fab  out and   ,0.475,0.475,positive,0.0,0.615,0.385,0.875
760,the pitbull tesla thing is alot nicer and funnier than the other pitbull thing and should be the more common joke,the pitbull tesla thing is alot nicer and funnier than the other pitbull thing and should be the more common joke,0.025000000000000005,0.4583333333333333,positive,0.0,0.69,0.31,0.7951
761,the narrator from fight club probably would work for tesla if he was in this timeline,the narrator from fight club probably would work for tesla if he was in this timeline,0.0,0.0,negative,0.148,0.852,0.0,-0.3818
763,"Kroaten zeigen nicht nur Brasiliern, wie Elfmeter geht, die zeigen auch Tesla, wie eAuto gemacht werden muss.",kroaten zeigen nicht nur brasiliern  wie elfmeter geht  die zeigen auch tesla  wie eauto gemacht werden muss ,0.0,0.0,negative,0.196,0.804,0.0,-0.5994
765,"RT @WholeMarsBlog: Elon: We’ll need to continue expanding production, invest more in our AI efforts, and bring new vehicles to market…

Tes…", elon  we ll need to continue expanding production  invest more in our ai efforts  and bring new vehicles to market   tes ,0.3181818181818182,0.4772727272727273,neutral,0.0,1.0,0.0,0.0
766,Get’n der get’n der I pop me a Tesla err time I get’n der ..,get n der get n der i pop me a tesla err time i get n der   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
767,@WholeMarsBlog @elonmusk Her new Tesla loves she too,    her new tesla loves she too,0.13636363636363635,0.45454545454545453,positive,0.0,0.575,0.425,0.5719
768,@elonmusk @jordanbpeterson @ggreenwald Sure and tesla actually go 330 miles…..,      sure and tesla actually go 330 miles   ,0.25,0.4944444444444444,positive,0.0,0.723,0.277,0.3182
769,RT @Businesblog5: Elon Musk sounds alarm on Lucid Motors https://t.co/e0MFIrhzAb #ElonMusk https://t.co/9LIZL8rWvk, elon musk sounds alarm on lucid motors    elonmusk  ,0.0,0.0,negative,0.255,0.745,0.0,-0.34
770,"@MHFulltimer @Tesla Wait; did UK leave the continent of Europe?
Is it in Australasia now?
They meant
‘Mainland Europe’, surely…?",    wait  did uk leave the continent of europe  is it in australasia now  they meant  mainland europe   surely  ,0.5,0.8888888888888888,positive,0.06,0.796,0.144,0.4019
771,"I've been saying for years that FSD would require real, human level, general AI. And I've been saying that may not… https://t.co/DpzFdfIekC",i ve been saying for years that fsd would require real  human level  general ai  and i ve been saying that may not   ,0.02500000000000001,0.325,neutral,0.0,1.0,0.0,0.0
